,0,1,2
3717,56.069,40.388999999999996,61.0
3718,33.125,24.5,31.0
3719,21.875,22.636,25.0
3720,21.375,16.875,19.0
3721,34.875,29.208,36.0
3722,23.5,15.694,39.0
3723,21.208,17.042,26.0
3724,61.5,60.083,54.0
3725,30.5,24.403,44.0
3726,21.375,22.708,20.0
3727,34.5,26.625,43.0
3728,32.625,25.75,35.0
3729,30.25,23.625,34.0
3730,25.375,18.75,31.0
3731,32.625,27.125,32.0
3732,34.278,23.555,25.0
3733,30.556,19.544,31.0
3734,21.375,17.5,24.0
3735,21.375,17.5,24.0
3736,25.75,17.875,23.0
3737,14.875,11.0,20.0
3738,9.875,5.25,11.0
3739,22.778,18.472,36.0
3740,18.875,18.5,31.0
3741,31.125,24.0,42.0
3742,34.125,27.875,47.0
3743,32.75,22.625,36.0
3744,23.625,20.094,18.0
3745,11.0,6.0,15.0
3746,17.5,13.25,22.0
3747,33.25,25.5,37.0
3748,30.625,19.083,31.0
3749,28.625,18.375,34.0
3750,16.375,10.0,18.0
3751,28.875,19.5,53.0
3752,20.375,19.625,30.0
3753,22.403,15.222000000000001,28.0
3754,15.25,12.25,33.0
3755,35.0,29.25,45.0
3756,35.528,33.972,50.0
3757,32.75,23.625,34.0
3758,25.625,20.125,37.0
3759,22.375,20.25,11.0
3760,15.75,14.25,24.0
3761,37.153,23.75,46.0
3762,58.75,44.528,66.0
3763,33.5,25.125,35.0
3764,44.525,28.475,44.0
3765,20.875,14.625,19.0
3766,43.25,37.403,46.0
3767,30.805999999999997,16.319,22.0
3768,34.153,20.847,30.0
3769,30.278,25.347,45.0
3770,35.125,32.25,35.0
3771,21.375,20.375,32.0
3772,45.458,36.25,42.0
3773,14.0,13.75,22.0
3774,48.75,35.375,46.0
3775,27.375,20.708,29.0
3776,15.25,11.25,20.0
3777,40.5,24.875,39.0
3778,17.875,16.125,29.0
3779,21.875,10.0,23.0
3780,37.0,28.208,44.0
3781,53.222,43.903,57.0
3782,21.75,16.125,32.0
3783,32.375,23.583,41.0
3784,17.125,12.875,22.0
3785,30.25,20.125,31.0
3786,42.75,31.75,50.0
3787,34.319,29.264,43.0
3788,28.5,25.541,43.0
3789,31.375,19.208,23.0
3790,38.222,30.443999999999996,76.0
3791,41.875,26.25,63.0
3792,31.375,28.208,49.0
3793,37.25,20.458,60.0
3794,25.875,20.75,33.0
3795,23.875,16.375,19.0
3796,16.125,12.0,15.0
3797,7.75,9.625,12.0
3798,31.125,23.625,37.0
3799,12.5,12.75,20.0
3800,6.375,4.5,17.0
3801,22.819,17.431,27.0
3802,23.375,24.790999999999997,36.0
3803,19.75,8.25,24.0
3804,18.25,17.0,40.0
3805,24.375,18.125,27.0
3806,16.125,11.708,24.0
3807,14.75,11.625,26.0
3808,22.375,15.875,29.0
3809,33.25,24.375,46.0
3810,12.625,11.375,16.0
3811,17.5,17.75,40.0
3812,33.25,24.375,46.0
3813,20.583,19.0,34.0
3814,13.0,10.85,18.0
3815,25.125,22.6,23.0
3816,28.375,22.75,30.0
3817,15.5,12.5,23.0
3818,35.0,25.375,47.0
3819,16.875,14.5,28.0
3820,17.0,12.653,38.0
3821,35.875,35.333,39.0
3822,20.875,16.125,21.0
3823,25.125,22.6,23.0
3824,24.0,17.0,46.0
3825,25.75,16.0,44.0
3826,18.375,21.5,41.0
3827,30.278,18.347,36.0
3828,32.125,24.75,43.0
3829,15.625,12.25,28.0
3830,18.375,10.375,23.0
3831,21.083,19.375,38.0
3832,30.375,27.75,36.0
3833,16.625,14.125,28.0
3834,33.125,27.25,47.0
3835,24.819,21.942,42.0
3836,32.5,25.25,39.0
3837,57.125,41.75,45.0
3838,49.875,34.333,48.0
3839,45.625,34.778,33.0
3840,42.125,37.125,36.0
3841,63.5,38.458,70.0
3842,39.75,24.749000000000002,44.0
3843,50.0,35.208,46.0
3844,32.472,23.528,23.0
3845,51.0,37.708,62.0
3846,40.75,25.125,29.0
3847,29.125,19.208,42.0
3848,31.5,21.875,39.0
3849,52.5,32.75,49.0
3850,56.375,42.458,73.0
3851,66.375,60.25,57.0
3852,83.625,54.458,89.0
3853,38.0,36.625,48.0
3854,54.75,52.278,50.0
3855,94.875,82.291,100.0
3856,63.375,48.541,76.0
3857,76.625,60.833,80.0
3858,39.75,32.625,54.0
3859,40.0,30.915999999999997,37.0
3860,41.875,27.166,41.0
3861,56.25,49.125,56.0
3862,56.25,49.125,56.0
3863,77.25,59.833,78.0
3864,75.25,54.833,94.0
3865,45.708,34.0,58.0
3866,54.972,36.236,39.0
3867,57.5,37.760999999999996,41.0
3868,33.347,25.528,30.0
3869,44.5,30.25,52.0
3870,41.208,34.041,52.0
3871,34.625,30.166,29.0
3872,65.125,44.25,70.0
3873,53.75,42.708,55.0
3874,51.0,38.958,45.0
3875,33.625,28.0,40.0
3876,41.625,28.5,31.0
3877,51.25,34.583,55.0
3878,48.625,35.875,38.0
3879,73.0,42.748999999999995,60.0
3880,77.84700000000001,55.111,98.0
3881,56.625,57.166,57.0
3882,58.75,48.5,69.0
3883,63.125,50.25,75.0
3884,40.25,33.25,46.0
3885,31.5,26.25,30.0
3886,62.0,42.458,53.0
3887,52.0,40.0,51.0
3888,45.25,45.0,58.0
3889,73.75,49.333,56.0
3890,22.125,20.125,28.0
3891,24.75,20.666,21.0
3892,23.125,16.25,28.0
3893,24.125,15.25,25.0
3894,48.875,40.708,57.0
3895,71.25,57.958,78.0
3896,49.125,42.375,49.0
3897,63.875,52.833,91.0
3898,57.5,45.541,54.0
3899,69.375,53.885999999999996,64.0
3900,65.875,54.458,89.0
3901,64.25,48.125,64.0
3902,70.458,64.958,70.0
3903,59.125,52.766,70.0
3904,81.444,72.556,82.0
3905,60.75,51.25,83.0
3906,67.625,61.625,79.0
3907,35.25,25.235999999999997,42.0
3908,76.625,54.458,91.0
3909,53.625,47.153,66.0
3910,71.875,59.541,74.0
3911,68.875,47.403,59.0
3912,70.708,59.583,68.0
3913,34.875,25.583,41.0
3914,64.625,44.5,72.0
3915,51.75,33.361,58.0
3916,21.375,16.25,26.0
3917,25.25,19.0,20.0
3918,57.958,36.278,54.0
3919,48.25,35.375,38.0
3920,54.0,48.499,77.0
3921,39.847,31.485999999999997,41.0
3922,71.5,47.75,81.0
3923,27.25,23.386,26.0
3924,58.125,43.125,71.0
3925,44.125,32.708,55.0
3926,40.458,25.75,40.0
3927,37.875,30.125,50.0
3928,48.375,32.5,62.0
3929,38.25,25.915999999999997,24.0
3930,52.75,35.333,70.0
3931,53.75,39.958,57.0
3932,64.375,58.458,88.0
3933,61.75,54.791,70.0
3934,50.125,30.125,54.0
3935,49.25,32.666,52.0
3936,42.708,37.083,53.0
3937,34.375,25.875,42.0
3938,45.208,37.625,48.0
3939,38.25,26.25,42.0
3940,55.375,44.625,45.0
3941,33.25,23.041,37.0
3942,57.25,40.5,57.0
3943,34.5,21.708,42.0
3944,44.0,34.486000000000004,62.0
3945,42.375,31.0,43.0
3946,25.583,22.25,32.0
3947,45.0,34.653,73.0
3948,21.0,15.958,31.0
3949,43.5,35.583,50.0
3950,29.25,24.761,39.0
3951,22.375,20.375,24.0
3952,30.625,22.625,32.0
3953,39.5,29.25,54.0
3954,28.625,24.375,32.0
3955,30.125,23.0,31.0
3956,42.625,31.778,38.0
3957,34.125,25.5,38.0
3958,35.569,25.084,53.0
3959,36.875,27.375,38.0
3960,36.125,29.028,59.0
3961,37.5,29.25,62.0
3962,32.75,21.125,44.0
3963,39.75,29.625,39.0
3964,52.25,45.636,64.0
3965,40.25,24.625,43.0
3966,62.875,39.125,74.0
3967,30.5,24.208,35.0
3968,21.75,18.5,30.0
3969,39.847,33.153,37.0
3970,48.25,36.125,52.0
3971,30.5,28.75,33.0
3972,34.625,25.875,38.0
3973,44.625,35.278,60.0
3974,33.5,24.875,36.0
3975,40.5,25.958,53.0
3976,45.25,36.958,46.0
3977,13.875,11.0,14.0
3978,37.125,28.261,37.0
3979,22.625,18.844,20.0
3980,40.75,30.625,52.0
3981,25.625,20.75,32.0
3982,32.125,26.875,37.0
3983,33.5,26.958,33.0
3984,49.375,39.083,49.0
3985,15.625,11.875,22.0
3986,30.403,30.472,33.0
3987,48.5,38.458,53.0
3988,33.5,26.958,33.0
3989,34.625,27.875,39.0
3990,22.75,17.0,17.0
3991,43.125,31.583,68.0
3992,21.25,16.125,26.0
3993,23.25,22.0,32.0
3994,23.25,22.0,32.0
3995,12.875,9.75,19.0
3996,26.375,22.0,27.0
3997,49.5,41.75,57.0
3998,27.375,21.0,41.0
3999,24.5,13.0,29.0
4000,26.875,22.458,39.0
4001,37.0,27.0,43.0
4002,39.75,32.5,36.0
4003,47.875,34.361,40.0
4004,49.375,41.25,60.0
4005,47.375,33.458,59.0
4006,26.875,20.5,30.0
4007,47.375,47.375,51.0
4008,21.75,15.375,29.0
4009,35.375,25.75,42.0
4010,43.875,37.875,58.0
4011,8.875,5.875,23.0
4012,44.875,37.375,60.0
4013,8.0,8.083,14.0
4014,30.875,24.403,39.0
4015,43.875,30.958,39.0
4016,34.125,30.125,43.0
4017,30.0,18.083,46.0
4018,24.5,15.958,28.0
4019,54.18,51.028,59.0
4020,17.5,14.125,32.0
4021,30.875,20.25,38.0
4022,27.75,23.333,28.0
4023,45.625,31.833,55.0
4024,23.75,17.958,21.0
4025,22.5,21.458,40.0
4026,36.5,25.333,30.0
4027,24.0,13.125,23.0
4028,42.958,30.833,55.0
4029,20.875,15.958,24.0
4030,38.75,31.75,39.0
4031,37.361000000000004,30.108,49.0
4032,24.375,19.875,26.0
4033,34.5,26.5,44.0
4034,31.778,26.68,39.0
4035,31.875,22.25,38.0
4036,25.625,15.125,18.0
4037,31.125,22.916,32.0
4038,25.125,18.333,28.0
4039,34.833,28.261,38.0
4040,25.5,19.666,36.0
4041,33.5,28.708,54.0
4042,18.875,13.125,25.0
4043,35.625,31.0,40.0
4044,47.875,40.25,44.0
4045,19.5,19.375,23.0
4046,57.5,52.25,52.0
4047,22.25,17.875,26.0
4048,27.75,24.083,31.0
4049,28.375,15.25,27.0
4050,43.125,37.25,58.0
4051,27.125,22.125,26.0
4052,29.625,19.5,36.0
4053,29.75,20.0,32.0
4054,21.847,17.403,36.0
4055,54.5,40.083,47.0
4056,19.625,16.583,24.0
4057,35.0,22.375,26.0
4058,33.75,22.761,33.0
4059,37.375,26.125,35.0
4060,11.5,10.25,11.0
4061,44.0,35.375,57.0
4062,39.0,29.875,30.0
4063,42.125,34.458,44.0
4064,41.5,26.833,42.0
4065,17.625,9.636,28.0
4066,43.625,35.498999999999995,57.0
4067,28.875,29.25,39.0
4068,30.375,16.375,28.0
4069,21.25,19.5,36.0
4070,31.653,22.220999999999997,40.0
4071,12.625,10.75,21.0
4072,25.625,20.25,16.0
4073,18.0,8.875,21.0
4074,27.375,21.875,34.0
4075,24.25,19.386,37.0
4076,18.625,9.875,19.0
4077,23.375,21.625,28.0
4078,25.0,18.208,31.0
4079,60.0,41.958,63.0
4080,33.375,21.5,35.0
4081,33.375,21.5,35.0
4082,60.0,41.958,63.0
4083,31.375,22.125,52.0
4084,26.625,19.125,28.0
4085,43.875,43.875,59.0
4086,30.722,26.278,32.0
4087,29.0,32.125,59.0
4088,16.875,15.625,35.0
4089,27.125,16.125,35.0
4090,28.375,21.625,29.0
4091,24.375,21.875,27.0
4092,20.875,13.625,15.0
4093,31.125,26.225,46.0
4094,32.125,20.791,33.0
4095,39.0,20.875,48.0
4096,39.0,20.875,48.0
4097,32.125,20.791,33.0
4098,36.375,23.886,35.0
4099,26.75,21.75,52.0
4100,18.875,12.25,28.0
4101,34.375,23.0,32.0
4102,40.194,28.306,45.0
4103,28.5,20.0,43.0
4104,20.375,13.5,21.0
4105,34.958,29.1,37.0
4106,34.625,24.25,42.0
4107,37.75,28.75,48.0
4108,24.75,18.875,37.0
4109,34.875,27.403,38.0
4110,28.75,24.386,44.0
4111,38.75,29.75,41.0
4112,32.25,25.375,38.0
4113,23.75,16.375,37.0
4114,11.875,11.25,19.0
4115,10.375,9.875,13.0
4116,15.278,12.847,12.0
4117,19.375,10.75,22.0
4118,10.625,5.75,12.0
4119,22.375,16.625,35.0
4120,32.083,26.208,32.0
4121,23.625,16.1,43.0
4122,19.75,14.778,27.0
4123,34.5,24.75,51.0
4124,23.375,22.653,34.0
4125,16.375,8.083,14.0
4126,15.166,17.084000000000003,16.0
4127,22.0,17.0,30.0
4128,26.25,20.475,24.0
4129,3.75,5.0,18.0
4130,22.5,19.0,22.0
4131,14.0,8.25,25.0
4132,20.5,16.125,26.0
4133,21.625,19.541,21.0
4134,15.166,17.084000000000003,16.0
4135,18.625,15.458,26.0
4136,24.875,20.0,23.0
4137,26.125,19.041,27.0
4138,39.278,28.93,44.0
4139,21.625,19.541,21.0
4140,20.5,16.125,26.0
4141,35.0,28.0,32.0
4142,33.25,22.125,35.0
4143,25.75,22.25,35.0
4144,19.875,18.125,33.0
4145,24.75,24.625,32.0
4146,30.375,15.75,41.0
4147,49.75,38.125,53.0
4148,62.375,45.541,53.0
4149,45.125,26.666,59.0
4150,49.375,32.666,51.0
4151,38.875,28.416,46.0
4152,52.958,39.75,42.0
4153,44.875,36.456999999999994,52.0
4154,47.75,34.748999999999995,51.0
4155,53.25,36.666,61.0
4156,32.5,23.958,37.0
4157,44.75,35.625,37.0
4158,44.75,32.75,57.0
4159,84.444,58.416,57.0
4160,37.625,22.125,32.0
4161,46.5,34.125,54.0
4162,25.875,20.25,26.0
4163,29.0,24.25,53.0
4164,47.125,36.416,43.0
4165,38.25,31.749000000000002,36.0
4166,53.625,39.666,57.0
4167,56.5,42.291,62.0
4168,76.625,62.083,75.0
4169,46.847,42.444,57.0
4170,66.0,44.635999999999996,65.0
4171,48.403,33.18,55.0
4172,49.75,32.458,52.0
4173,52.5,41.206999999999994,60.0
4174,68.0,46.833,52.0
4175,68.875,52.25,68.0
4176,52.75,41.083,62.0
4177,43.625,36.875,46.0
4178,64.208,42.5,71.0
4179,48.625,41.0,56.0
4180,76.625,48.125,69.0
4181,60.458,45.50999999999999,68.0
4182,34.75,21.375,31.0
4183,38.5,24.875,44.0
4184,43.5,29.958,36.0
4185,68.375,46.458,84.0
4186,79.625,51.736,105.0
4187,79.625,55.028,81.0
4188,28.875,22.875,24.0
4189,40.75,32.875,46.0
4190,28.375,18.875,45.0
4191,28.375,18.875,45.0
4192,57.375,41.375,61.0
4193,61.625,49.125,70.0
4194,62.083,48.375,69.0
4195,57.625,36.666,53.0
4196,34.0,28.125,27.0
4197,72.75,60.708,58.0
4198,66.125,50.375,55.0
4199,62.333,45.541,66.0
4200,42.375,36.458,47.0
4201,50.0,37.0,60.0
4202,128.138,94.112,106.0
4203,51.25,45.375,55.0
4204,46.75,42.875,67.0
4205,49.75,33.25,53.0
4206,74.125,49.708,81.0
4207,53.75,37.708,50.0
4208,58.958,41.083,53.0
4209,55.875,40.5,40.0
4210,32.0,18.208,18.0
4211,14.25,12.125,17.0
4212,51.5,40.583,40.0
4213,56.0,40.875,51.0
4214,63.875,53.041,60.0
4215,61.5,44.708,56.0
4216,77.125,52.208,87.0
4217,61.25,52.333,68.0
4218,50.208,35.125,60.0
4219,75.875,61.25,78.0
4220,49.375,43.333,61.0
4221,52.75,39.958,67.0
4222,73.25,45.861000000000004,75.0
4223,51.5,42.75,59.0
4224,69.0,49.808,78.0
4225,82.0,55.125,81.0
4226,52.375,39.208,49.0
4227,53.125,34.875,50.0
4228,55.625,38.125,77.0
4229,64.25,48.25,61.0
4230,55.0,42.125,56.0
4231,75.375,56.125,70.0
4232,54.875,42.333,59.0
4233,71.959,51.291000000000004,71.0
4234,51.875,41.333,54.0
4235,77.333,60.385999999999996,65.0
4236,53.625,49.375,58.0
4237,51.75,38.625,52.0
4238,38.083,27.5,49.0
4239,49.5,34.958,38.0
4240,55.75,36.5,56.0
4241,36.875,30.708,36.0
4242,44.0,33.958,57.0
4243,35.5,25.625,42.0
4244,52.472,37.138999999999996,45.0
4245,48.25,37.583,51.0
4246,89.5,68.708,111.0
4247,64.0,53.416,72.0
4248,60.75,36.375,60.0
4249,42.333,31.0,38.0
4250,48.875,41.375,34.0
4251,59.125,50.260999999999996,71.0
4252,60.625,39.541,53.0
4253,42.528,33.93,53.0
4254,32.0,30.75,31.0
4255,52.875,39.208,53.0
4256,54.875,35.875,45.0
4257,57.375,45.958,62.0
4258,32.0,21.5,26.0
4259,34.75,28.375,38.0
4260,74.75,59.166,86.0
4261,43.25,29.886,44.0
4262,59.0,53.333,69.0
4263,44.5,35.75,52.0
4264,54.458,41.083,61.0
4265,54.75,36.875,64.0
4266,44.583,35.583,54.0
4267,40.875,33.166,28.0
4268,67.625,52.208,66.0
4269,72.125,55.343999999999994,64.0
4270,58.125,39.593999999999994,59.0
4271,51.25,31.125,51.0
4272,37.625,32.375,47.0
4273,49.583,36.875,58.0
4274,31.472,27.860999999999997,28.0
4275,46.375,41.789,59.0
4276,43.25,30.136,47.0
4277,35.375,26.833,42.0
4278,49.0,35.5,56.0
4279,51.875,42.958,56.0
4280,31.625,27.5,21.0
4281,52.319,44.567,47.0
4282,52.625,40.833,58.0
4283,40.75,31.875,48.0
4284,39.875,31.875,44.0
4285,55.125,42.875,46.0
4286,39.25,34.153,47.0
4287,47.125,36.153,62.0
4288,37.5,21.583,42.0
4289,39.0,28.75,54.0
4290,48.5,31.75,45.0
4291,33.0,31.875,37.0
4292,38.5,26.875,55.0
4293,47.528,33.722,68.0
4294,22.875,29.375,24.0
4295,49.5,36.5,41.0
4296,38.75,47.375,49.0
4297,60.375,41.208,65.0
4298,40.903,25.347,42.0
4299,41.875,33.875,61.0
4300,23.0,17.833,32.0
4301,25.5,17.458,28.0
4302,23.375,18.25,40.0
4303,27.0,19.5,45.0
4304,49.25,41.583,60.0
4305,32.0,28.625,30.0
4306,40.75,25.083,46.0
4307,42.625,31.583,33.0
4308,26.375,18.125,27.0
4309,25.0,18.833,34.0
4310,25.833,20.301999999999996,29.0
4311,48.0,29.0,45.0
4312,47.875,36.498999999999995,48.0
4313,33.708,24.343999999999998,30.0
4314,45.028,28.887999999999998,57.0
4315,42.806,27.537999999999997,57.0
4316,29.875,18.125,53.0
4317,29.0,23.125,33.0
4318,44.5,33.75,56.0
4319,51.944,48.888999999999996,61.0
4320,51.875,37.885999999999996,56.0
4321,31.75,24.958,38.0
4322,12.125,8.5,23.0
4323,29.625,22.708,32.0
4324,30.875,30.0,33.0
4325,39.125,30.333,56.0
4326,41.0,31.25,33.0
4327,35.25,26.875,48.0
4328,59.375,36.83,48.0
4329,28.5,17.25,34.0
4330,24.125,19.844,31.0
4331,28.875,25.5,34.0
4332,15.625,15.125,18.0
4333,41.75,35.236,49.0
4334,33.75,20.875,25.0
4335,29.625,21.5,37.0
4336,31.875,23.458,40.0
4337,32.375,25.708,44.0
4338,18.5,15.375,31.0
4339,37.625,19.125,34.0
4340,27.25,18.5,37.0
4341,20.875,15.75,36.0
4342,20.875,15.75,36.0
4343,18.625,11.594000000000001,22.0
4344,20.5,12.0,20.0
4345,23.875,17.125,12.0
4346,20.333,16.292,22.0
4347,24.125,21.25,26.0
4348,38.0,22.875,58.0
4349,51.5,36.760999999999996,61.0
4350,57.875,38.12199999999999,52.0
4351,28.375,20.0,36.0
4352,17.458,14.5,30.0
4353,38.0,22.875,58.0
4354,29.903,18.972,26.0
4355,45.5,30.208,47.0
4356,41.75,34.875,50.0
4357,21.125,13.625,15.0
4358,45.5,32.083,52.0
4359,51.375,37.0,54.0
4360,38.25,25.0,49.0
4361,39.5,40.208,48.0
4362,32.125,24.625,46.0
4363,16.625,13.75,20.0
4364,34.625,28.5,46.0
4365,30.25,28.25,27.0
4366,19.75,17.75,31.0
4367,47.375,37.375,47.0
4368,38.153,28.555,31.0
4369,48.0,27.915999999999997,39.0
4370,26.0,16.125,31.0
4371,37.75,32.125,40.0
4372,42.875,26.625,35.0
4373,42.625,26.261,33.0
4374,32.278,20.972,33.0
4375,23.625,21.166,32.0
4376,18.75,15.833,28.0
4377,55.096999999999994,43.278000000000006,52.0
4378,50.403,37.722,66.0
4379,58.5,48.666,49.0
4380,46.75,33.902,43.0
4381,48.5,41.75,60.0
4382,18.75,16.25,22.0
4383,45.625,33.75,57.0
4384,36.111,29.597,29.0
4385,39.875,35.083,46.0
4386,45.5,36.333,40.0
4387,32.625,21.094,45.0
4388,52.847,38.33,41.0
4389,103.25,66.125,91.0
4390,43.25,30.25,54.0
4391,54.125,39.80199999999999,54.0
4392,41.25,25.083,49.0
4393,43.375,33.625,35.0
4394,32.125,23.302,32.0
4395,43.875,34.208,23.0
4396,37.528,34.472,52.0
4397,13.375,10.0,18.0
4398,37.375,35.625,49.0
4399,30.0,16.083,35.0
4400,40.25,32.885999999999996,37.0
4401,40.25,32.885999999999996,37.0
4402,32.958,19.417,28.0
4403,16.875,17.75,25.0
4404,28.75,26.875,41.0
4405,53.75,42.386,77.0
4406,35.0,26.778,32.0
4407,21.153,17.858,28.0
4408,48.125,28.25,66.0
4409,41.125,31.875,67.0
4410,39.25,21.625,40.0
4411,40.0,27.028,38.0
4412,54.5,31.458,52.0
4413,33.875,30.958,41.0
4414,38.75,28.333,46.0
4415,33.694,27.931,35.0
4416,37.75,30.5,62.0
4417,46.0,34.166,55.0
4418,52.75,38.25,47.0
4419,47.625,36.0,61.0
4420,30.0,23.375,40.0
4421,27.875,24.75,39.0
4422,15.0,13.375,11.0
4423,18.625,22.125,24.0
4424,40.625,32.33,47.0
4425,20.5,20.625,34.0
4426,56.25,32.75,53.0
4427,23.5,12.625,18.0
4428,29.5,25.511,24.0
4429,31.5,21.125,40.0
4430,11.778,11.732999999999999,21.0
4431,22.25,17.719,39.0
4432,30.125,23.5,35.0
4433,22.5,18.708,26.0
4434,39.0,27.75,48.0
4435,21.875,16.875,37.0
4436,13.25,18.528,19.0
4437,12.125,9.958,15.0
4438,51.083,39.167,55.0
4439,34.875,28.5,46.0
4440,11.375,6.25,13.0
4441,13.0,11.0,23.0
4442,22.5,13.375,24.0
4443,45.75,32.875,57.0
4444,26.028,17.107999999999997,38.0
4445,52.375,36.5,51.0
4446,41.625,29.875,37.0
4447,34.875,25.75,47.0
4448,23.5,17.875,44.0
4449,38.875,33.25,57.0
4450,43.75,24.761,50.0
4451,62.15,41.825,73.0
4452,44.875,32.208,40.0
4453,50.25,31.969,60.0
4454,31.5,23.75,46.0
4455,27.125,16.375,37.0
4456,43.25,35.373999999999995,38.0
4457,35.0,27.083,32.0
4458,46.541,31.791999999999998,57.0
4459,27.75,24.75,27.0
4460,48.875,31.333,55.0
4461,36.625,21.5,29.0
4462,42.5,24.875,43.0
4463,53.75,39.0,53.0
4464,32.25,24.208,38.0
4465,61.25,34.766,60.0
4466,48.875,36.5,57.0
4467,40.125,29.511,37.0
4468,39.75,31.5,57.0
4469,33.375,33.708,41.0
4470,35.069,29.681,54.0
4471,21.125,17.083,30.0
4472,21.125,17.083,30.0
4473,27.0,19.125,33.0
4474,34.625,21.625,33.0
4475,40.0,36.708,49.0
4476,40.0,36.708,49.0
4477,12.75,12.625,28.0
4478,17.75,11.75,25.0
4479,35.847,25.568999999999996,44.0
4480,44.875,34.625,57.0
4481,54.625,41.0,61.0
4482,19.125,12.708,15.0
4483,30.125,17.833,24.0
4484,49.5,44.0,62.0
4485,31.458,22.25,33.0
4486,36.5,27.875,37.0
4487,37.875,22.5,33.0
4488,43.403,39.43,43.0
4489,19.0,17.125,16.0
4490,49.875,43.125,52.0
4491,35.278,22.608,46.0
4492,31.125,26.375,31.0
4493,30.375,26.208,39.0
4494,34.625,22.875,31.0
4495,33.25,27.278,45.0
4496,31.375,17.083,47.0
4497,25.5,21.75,28.0
4498,29.375,27.875,23.0
4499,47.75,30.915999999999997,56.0
4500,22.403,15.722,35.0
4501,30.125,18.708,44.0
4502,33.25,21.375,37.0
4503,18.125,11.125,30.0
4504,10.875,7.583,15.0
4505,20.875,13.875,36.0
4506,4.375,5.2780000000000005,12.0
4507,29.5,21.75,27.0
4508,17.375,15.541,27.0
4509,5.5,5.125,10.0
4510,30.25,25.375,53.0
4511,19.875,16.25,22.0
4512,17.125,13.25,30.0
4513,27.583,20.667,32.0
4514,17.375,19.0,26.0
4515,26.5,20.0,36.0
4516,23.0,16.0,28.0
4517,30.0,20.790999999999997,31.0
4518,27.75,22.583,28.0
4519,11.875,11.875,23.0
4520,30.0,25.75,36.0
4521,30.0,23.844,23.0
4522,34.125,23.75,47.0
4523,33.958,27.958,29.0
4524,24.25,17.875,39.0
4525,24.25,10.458,32.0
4526,38.125,31.458,42.0
4527,30.5,30.833,39.0
4528,26.75,23.833,29.0
4529,29.25,22.333,43.0
4530,31.5,21.875,39.0
4531,22.875,13.844,29.0
4532,24.083,18.792,18.0
4533,20.875,16.375,32.0
4534,17.125,16.375,25.0
4535,16.5,14.208,21.0
4536,37.375,30.374,56.0
4537,40.25,22.125,43.0
4538,28.875,25.75,41.0
4539,21.708,15.167,36.0
4540,5.875,3.875,16.0
4541,27.375,22.761,46.0
4542,31.0,21.625,38.0
4543,40.0,33.625,43.0
4544,22.0,13.458,22.0
4545,24.375,16.0,38.0
4546,38.875,31.583,32.0
4547,21.25,24.75,39.0
4548,27.5,20.333,29.0
4549,25.375,18.875,38.0
4550,22.5,19.208,35.0
4551,18.5,19.0,29.0
4552,22.125,21.0,27.0
4553,24.375,20.375,20.0
4554,28.25,20.75,33.0
4555,30.0,22.0,33.0
4556,67.25,49.458,79.0
4557,63.125,42.208,67.0
4558,39.25,27.75,38.0
4559,49.125,40.833,43.0
4560,38.875,29.083,33.0
4561,40.5,25.999000000000002,34.0
4562,54.375,35.791,49.0
4563,59.25,34.791,52.0
4564,33.375,21.875,47.0
4565,51.75,43.5,90.0
4566,62.0,35.083,47.0
4567,60.25,42.458,65.0
4568,74.625,54.208,66.0
4569,41.708,30.458,42.0
4570,38.0,26.875,33.0
4571,31.625,22.708,29.0
4572,59.75,36.708,50.0
4573,37.125,22.5,28.0
4574,39.875,33.166,41.0
4575,53.0,34.666,46.0
4576,88.458,59.625,107.0
4577,48.0,37.583,56.0
4578,100.125,68.43299999999999,129.0
4579,68.375,52.998999999999995,58.0
4580,59.375,45.75,74.0
4581,75.125,65.833,100.0
4582,64.375,40.458,45.0
4583,53.0,38.998999999999995,62.0
4584,80.694,55.138999999999996,82.0
4585,88.52799999999999,60.43,101.0
4586,60.0,41.416,75.0
4587,71.125,59.75,87.0
4588,77.0,60.416,86.0
4589,51.25,37.164,54.0
4590,98.40299999999999,56.138,87.0
4591,58.0,33.873999999999995,52.0
4592,33.5,21.208,36.0
4593,30.375,19.208,33.0
4594,49.375,32.166,47.0
4595,40.75,35.260999999999996,49.0
4596,67.958,45.5,88.0
4597,68.0,50.666,70.0
4598,53.875,40.541,59.0
4599,58.0,42.708,70.0
4600,51.25,41.208,51.0
4601,50.569,44.138999999999996,69.0
4602,48.125,28.5,41.0
4603,54.583,37.125,46.0
4604,91.375,57.458,81.0
4605,75.75,54.708,71.0
4606,58.5,44.416,67.0
4607,73.375,50.208,76.0
4608,55.25,39.25,58.0
4609,41.125,28.0,33.0
4610,69.875,49.333,67.0
4611,85.833,55.125,99.0
4612,55.875,42.125,56.0
4613,49.5,31.875,50.0
4614,37.375,30.958,40.0
4615,52.625,43.498999999999995,51.0
4616,41.875,32.625,52.0
4617,56.375,46.958,49.0
4618,70.5,48.166,83.0
4619,63.25,42.135999999999996,55.0
4620,70.458,49.075,88.0
4621,86.5,62.666,76.0
4622,51.9,37.516,55.0
4623,73.47200000000001,52.653,88.0
4624,52.75,46.291,67.0
4625,65.0,46.0,74.0
4626,60.625,52.0,62.0
4627,53.472,46.403,44.0
4628,64.75,37.333,64.0
4629,26.75,19.333,31.0
